기준일자,기준시,전력사용량(MWh),datetime,기온(°C),강수량(mm),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),미세먼지(PM10),초미세먼지(PM25),hour,dayofweek,month,is_weekend,is_holiday,is_off,CDD,HDD,lag_24,lag_168,rolling_24h,체감온도,불쾌지수,태양광추정
2024-05-27,23,4477,2024-05-27 23:00,17.5,,2.7,65,,5,24.52631579,9.552631579,23,0,5,0,0,0,0,0.5,4259,4456,4693.25,16.45,61.99275,0
2024-05-27,24,4106,2024-05-28 0:00,17,,2.6,67,,1,21.81578947,9.263157895,0,1,5,0,0,0,0,1,3910,4080,4702.333333,16.076,61.3028,0
2024-05-28,1,3713,2024-05-28 1:00,16.6,,1.8,68,,6,23.34210526,9.657894737,1,1,5,0,0,0,0,1.4,3517,3693,4710.5,15.7552,60.72792,0
2024-05-28,2,3376,2024-05-28 2:00,16,,1.6,71,,5,21.15384615,9.769230769,2,1,5,0,0,0,0,2,3254,3375,4718.666667,15.304,59.8635,0
2024-05-28,3,3208,2024-05-28 3:00,15.5,,1.3,73,,0,22.64102564,10.20512821,3,1,5,0,0,0,0,2.5,3092,3206,4723.75,14.906,59.11415,0
2024-05-28,4,3117,2024-05-28 4:00,15.2,,1.4,75,,2,22.33333333,10.64102564,4,1,5,0,0,0,0,2.8,3015,3121,4728.583333,14.68,58.6555,0
2024-05-28,5,3121,2024-05-28 5:00,14.7,,0.5,78,,3,22.78947368,11.35897436,5,1,5,0,0,0,0,3.3,3040,3133,4732.833333,14.2864,57.86614,0
2024-05-28,6,3330,2024-05-28 6:00,14.3,,2.2,79,0.07,4,23.21052632,11.15384615,6,1,5,0,0,0,0,3.7,3266,3342,4736.208333,13.9388,57.22493,0.0126
2024-05-28,7,3838,2024-05-28 7:00,15.1,,2.1,77,0.39,0,25.20512821,11.84615385,7,1,5,0,0,0,0,2.9,3778,3856,4738.875,14.6308,58.49943,0.0702
2024-05-28,8,4455,2024-05-28 8:00,17.9,,2.6,65,1.35,0,25.20512821,10.38461538,8,1,5,0,0,0,0,0.1,4434,4491,4741.375,16.794,62.57415,0.243
2024-05-28,9,4999,2024-05-28 9:00,19.8,,3.6,57,2.08,0,22.97435897,9.282051282,9,1,5,0,0,0,1.8,0,4988,5051,4742.25,18.1144,64.96684,0.3744
2024-05-28,10,5432,2024-05-28 10:00,21.6,,3,49,2.71,0,18.41025641,6.358974359,10,1,5,0,0,0,3.6,0,5406,5519,4742.708333,19.2336,66.92906,0.4878
2024-05-28,11,5670,2024-05-28 11:00,22.9,,3.4,45,3.31,1,17.8974359,5.743589744,11,1,5,0,0,0,4.9,0,5624,5772,4743.791667,20.062,68.30545,0.5958
2024-05-28,12,5751,2024-05-28 12:00,23.8,,3.8,42,3.5,4,13.89189189,4.189189189,12,1,5,0,0,0,5.8,0,5671,5856,4745.708333,20.5984,69.17824,0.63
2024-05-28,13,5819,2024-05-28 13:00,24.6,,3.7,38,3.36,6,13.21052632,4.117647059,13,1,5,0,0,0,6.6,0,5710,5927,4749.041667,20.9792,69.78432,0.6048
2024-05-28,14,5908,2024-05-28 14:00,24.6,,3.3,38,2.32,6,11.91891892,3.216216216,14,1,5,0,0,0,6.6,0,5752,5874,4753.583333,20.9792,69.78432,0.4176
2024-05-28,15,5925,2024-05-28 15:00,24.7,,3.7,40,2.03,6,11.97297297,3.594594595,15,1,5,0,0,0,6.7,0,5753,6070,4760.083333,21.172,70.0922,0.3654
2024-05-28,16,5900,2024-05-28 16:00,24.7,,3.6,41,1.94,4,11.39473684,3.684210526,16,1,5,0,0,0,6.7,0,5756,6073,4767.25,21.2308,70.18683,0.3492
2024-05-28,17,5900,2024-05-28 17:00,25.9,,3.7,34,2.31,3,11,3.805555556,17,1,5,0,0,0,7.9,0,5752,6102,4773.25,21.7024,70.90034,0.4158
2024-05-28,18,5882,2024-05-28 18:00,25.5,,3.5,33,1.41,1,10.35897436,3.153846154,18,1,5,0,0,0,7.5,0,5735,6098,4779.416667,21.346,70.33915,0.2538
2024-05-28,19,5678,2024-05-28 19:00,24.2,,3.6,33,0.67,0,10.875,3.625,19,1,5,0,0,0,6.2,0,5531,5865,4785.541667,20.3944,68.86144,0.1206
2024-05-28,20,5518,2024-05-28 20:00,22.8,,2.7,37,0.1,0,12.28205128,4.65,20,1,5,0,0,0,4.8,0,5383,5702,4791.666667,19.5744,67.57334,0.018
2024-05-28,21,5273,2024-05-28 21:00,20.8,,3.1,50,,0,15.55,6.85,21,1,5,0,0,0,2.8,0,5173,5434,4797.291667,18.64,65.949,0
2024-05-28,22,4915,2024-05-28 22:00,19.7,,2.1,60,,0,18.325,7.179487179,22,1,5,0,0,0,1.7,0,4839,5037,4801.458333,18.148,64.9648,0
2024-05-28,23,4546,2024-05-28 23:00,19.1,,1.5,61,,0,19.9,7.925,23,1,5,0,0,0,1.1,0,4477,4635,4804.625,17.6804,64.16159,0
2024-05-28,24,4174,2024-05-29 0:00,18.4,,2.2,64,,0,19.6,7.775,0,2,5,0,0,0,0.4,0,4106,4230,4807.5,17.1904,63.26864,0
2024-05-29,1,3776,2024-05-29 1:00,17.9,,0.7,65,,0,20.85,8.775,1,2,5,0,0,0,0,0.1,3713,3820,4810.333333,16.794,62.57415,0
2024-05-29,2,3449,2024-05-29 2:00,17.2,,1.9,68,,0,19.25,8.325,2,2,5,0,0,0,0,0.8,3376,3482,4812.958333,16.2784,61.61784,0
2024-05-29,3,3264,2024-05-29 3:00,16.8,,0.9,72,,0,19.575,9.275,3,2,5,0,0,0,0,1.2,3208,3296,4816,16.0384,61.09024,0
2024-05-29,4,3164,2024-05-29 4:00,16.4,,0.9,73,,0,19.4,8.875,4,2,5,0,0,0,0,1.6,3117,3198,4818.333333,15.7088,60.49358,0
2024-05-29,5,3168,2024-05-29 5:00,15.9,,1.6,76,,0,20.625,9.575,5,2,5,0,0,0,0,2.1,3121,3200,4820.291667,15.3336,59.74976,0
2024-05-29,6,3375,2024-05-29 6:00,15.5,,1.1,75,0.05,0,20.05,8.9,6,2,5,0,0,0,0,2.5,3330,3408,4822.25,14.95,59.12125,0.009
2024-05-29,7,3880,2024-05-29 7:00,16.5,,0.8,72,0.53,0,21.69230769,9.075,7,2,5,0,0,0,0,1.5,3838,3908,4824.125,15.772,60.6334,0.0954
2024-05-29,8,4513,2024-05-29 8:00,19,,0.6,65,1.27,0,23.4,8.8,8,2,5,0,0,0,1,0,4455,4552,4825.875,17.74,64.173,0.2286
2024-05-29,9,5090,2024-05-29 9:00,21.2,,1.7,61,1.98,0,28.23076923,10.8974359,9,2,5,0,0,0,3.2,0,4999,5104,4828.291667,19.4528,67.13078,0.3564
2024-05-29,10,5594,2024-05-29 10:00,22.7,,2.3,54,2.62,0,32.30769231,12.53846154,10,2,5,0,0,0,4.7,0,5432,5524,4832.083333,20.3632,68.72782,0.4716
2024-05-29,11,5906,2024-05-29 11:00,24.3,,3.3,46,3.17,0,34.74358974,13.66666667,11,2,5,0,0,0,6.3,0,5670,5791,4838.833333,21.2112,70.15382,0.5706
2024-05-29,12,6004,2024-05-29 12:00,25.2,,3.1,43,3.46,6,36.97297297,14.2972973,12,2,5,0,0,0,7.2,0,5751,5910,4848.666667,21.7344,70.99394,0.6228
2024-05-29,13,6084,2024-05-29 13:00,26.2,,3.6,36,3.49,8,37.44736842,17.44736842,13,2,5,0,0,0,8.2,0,5819,5998,4859.208333,22.0528,71.46328,0.6282
2024-05-29,14,6155,2024-05-29 14:00,26.5,,3.4,37,3.32,8,33.59459459,15.7027027,14,2,5,0,0,0,8.5,0,5908,6094,4870.25,22.342,71.92565,0.5976
